letter,word,definition,dialect,sentiment
s,síday,"Poetry. (see baláybay, binaláybay). ",hiligaynon,
s,sídla,"Bravery, courage, intrepidity; to be brave, courageous. (see ísug, sígla, pág-on, bákud). ",hiligaynon,
s,sídlak,"Splendour, brilliance, brightness; to shine brightly, be bright, to dazzle. Nagasídlak ang ádlaw. The sun is shining (shines) brightly. Tákdi ang persiána, kay ginasidlakán (ginasilákan) akó dirí sang ádlaw. Close the blinds, for the sun is shining in upon me here. (see sílak, sílaw, sílì). ",hiligaynon,positive
s,sídlang,"To rise (of the sun, etc.). (see bútlak, subáng, murá). ",hiligaynon,
s,sídlang,"To shine, etc. See sídlak. ",hiligaynon,
s,sidlangán,"The East, sunrise, orient. (see mulúd-an, bulutlákan). ",hiligaynon,
s,sídlaw,"Dazzling brightness; to be dazzling, bright, shine with a dazzling light or with a brightness that dazzles the eyes. (see sílaw, sídlak, sílak). ",hiligaynon,positive
s,sídngan,"From sílung-to cause an aversion, etc. ",hiligaynon,
s,sidô,"See síd-o-hiccough, etc. ",hiligaynon,
s,sídong,(B) See sílong. Pasídong-pasílong. Pasidónga ang karabáw. Put the buffalo in a sheltered place. ,hiligaynon,
s,sídra,(Sp. cidra) Citron. ,hiligaynon,
s,sidra,(Sp. sidra) Cider. ,hiligaynon,
s,sídsid,"Hem, fringe, edge, brim, rim, border. (see binít, hamitán). ",hiligaynon,
s,"siduyô, sidúyò","To be-sad,-dejected,-downcast,-dispirited,-in low spirits,-down in the dumps (doldrums), (see dúyo). ",hiligaynon,negative
s,siélo,"(Sp. cielo) Heaven, sky, firmament, welkin (poetical). (see lángit, kalangítan). ",hiligaynon,
s,siémpre,"(Sp. siempre) Always, at all times, ever, forever, still, perpetually, everlastingly. (see gihápon, dáyon, pírme, daláyon). ",hiligaynon,
s,siemprebíba,"(Sp. siempreviva) A kind of plant, immortelle, the Everlasting flower. ",hiligaynon,
s,siénto,"(Sp. ciento) Hundred, century. (see gatús). ",hiligaynon,
s,siésta,"(Sp. siesta) Afternoon nap, after-dinner nap, siesta. ",hiligaynon,
s,siéte,(Sp. siete) Seven. (see pitô). ,hiligaynon,
s,sieté-sieté,"Irascible, irritable. (see pikón, kutóskutós, pitópitó). ",hiligaynon,
s,síg-ang,To be placed or distributed like the legs of a tripod. Iníng tátlo ka baláy nagasíg-ang. These three houses form a triangle. ,hiligaynon,positive
s,sig-angán,"A tripod, trivet. (see kalán). ",hiligaynon,
s,sig-angón,"Fit for, or pertaining to, a tripod. Bató nga sig-angón. One of the three stones of a stone tripod as used on open hearths (for supporting a pot, etc.). ",hiligaynon,positive
s,sig-anó,How much of? How much in comparison to? Better or worse? Larger or smaller? How? Sig-anó sang ákon ang ímo pinatubás? How was your harvest in comparison to mine? ,hiligaynon,
s,síg-id,A vine much used for binding purposes. (see hípgid). ,hiligaynon,
s,síga,"Light, brightness; to shine, give light. Nagasíga ang sugâ. The lamp gives light. The lamp shines brightly. Nasigáhan kamí sang úgsad nga búlan. The full moon gave us light (shone upon us, shed its light upon us). ",hiligaynon,negative
s,"sigábung, sigabúng","Thud, thump, dump; to thud, thump, dump, land with a thud or thump (of falling objects). Nagsigábung ang bató sa pagtupâ sa busáy. The stone landed at the bottom of the precipice with a loud thump or crash. ",hiligaynon,negative
s,sigahúm,"To desire, hanker after, aspire to, strive or long for, wish to obtain (a position, an office, etc.). Nagasigahúm siá sang pagkapangúlo-puód. He aspires to the office of Provincial Governor. Sigahumón mo gid ang ímo ginahándum túbtub nga makadángat ka sinâ. Strive to obtain what you want till you get it. (see hánggab, hingamó, himúlat, paningúhà, panikasúg). ",hiligaynon,positive
s,sigahúm,"To think, guess, imagine, opine. (see bánà, bántà, hunâhúnà, máy-om). ",hiligaynon,positive
s,sigál-i,"Substitute, Vice-, vicegerent, in stead of, taking another's place; to substitute, replace another, represent another. See salíli, tál-us, ílis. ",hiligaynon,
s,"sigarílyas, sigarílyo",A decorative plant whose leaves are as narrow as cigarets. ,hiligaynon,
s,sigarílyo,"(Sp. cigarillo) Cigarette, cigaret. ",hiligaynon,
s,sigáy,"(H) A kind of small sea-shell frequently used by children as a play thing; to play with sigáy-shells; to handle roughly, kick, etc, (as sigáy-shells are handled in play). (see búskay). ",hiligaynon,
s,sígbin,"A ghost, evil spirit, supposed to kidnap little children. ",hiligaynon,negative
s,síge,"(Sp. seguir) To continue, go on, go ahead. Sigéha lang ang ímo pagsulát. Go on writing. Continue your writing. (see dáyon). ",hiligaynon,
s,síghud,"To introduce oneself into, come to, enter, present oneself, find an entrance. (see sulúd, abút). ",hiligaynon,
s,sígib,See sígput. Sigíba-sigputá. (see ságib). ,hiligaynon,
s,sígla,To be brave. See sídla id. ,hiligaynon,
s,síglo,"(Sp. siglo) Century, age, long period of time. ",hiligaynon,
s,sígmit,"Eyetooth, canine tooth, fang. ",hiligaynon,
s,sígmok,"Contemptible, despicable, without honour; to be contemptible, despicable. (see talamáyon). ",hiligaynon,
s,sígne,"To shudder, get a fright, be shocked, frightened, afraid, terrified, stunned, fascinated. Ginasignehán akó siníng mahígkò nga sápat. This dirty beast makes me shudder. (see bígne). ",hiligaynon,negative
s,sígo,"Fit, suited, well adapted; to fit well or exactly. (see síbò, ígò, dápat, ángay). ",hiligaynon,positive
s,sígpaw,A small fishing net (worked by one man); panígpaw-to fish with the sígpaw-net. ,hiligaynon,
s,sígpit,"Hair-pin, a bifurcated pin, such as women secure their hair with. (see orkílya id.). ",hiligaynon,positive
s,sígput,"To finish, make an end of, complete, take up all small particles or leavings. Sigputá ang kán-on sa pínggan. Finish the rice on the plate. Eat up all the rice on the plate. Ginsígput níla ang salín (sálà) nga humáy sa talámnan. They collected all the rice left in the field. ",hiligaynon,
s,sigumár,"A pick-pocket, thief. (see swítik). ",hiligaynon,
s,sígwil,A kind of fish with a sharp-pointed head; any fish with a pointed head that somewhat resembles the sígwil. ,hiligaynon,
s,síhà,(B) See sáhì. ,hiligaynon,
s,sihág,"See sinág-to be transparent, etc. ",hiligaynon,
s,sihág,"To separate, go astray, stray, straggle, divide. (see sipák id.). ",hiligaynon,
s,siháy,"Different, not the same, not like, unlike, dissimilar. Siháy kaáyo inâ. That is altogether different. (see túhay). ",hiligaynon,
s,síhay,"To deviate, differ from, take a different turn or road. (see sipák, simáng, híbag). ",hiligaynon,
s,sihílo,"(Sp. sigilo) Seal, sigillum. ",hiligaynon,
s,sihít,"Requiring much patience and application, complicated, perplexing, involved, said of a task like mending a torn and entangled net, collecting the larger rice-grains from a heap of rice and the like. Sihít (masíhit) nga trabáho. A difficult or complicated task. ",hiligaynon,positive
s,síhit,To require much toil or patience. (see sihít). ,hiligaynon,negative
s,síhod,A small fishing net (carried and worked by one man). ,hiligaynon,positive
s,siít,"Thorn, prick, prickle, especially the prickles of a bamboo-branch. ",hiligaynon,negative
s,sik-yotóng,See sikúngkung id. ,hiligaynon,
s,sikâ,"(B) An expression used to scare or drive off a cat. Sikaá ang (kutî) kuríng. Scare the cat away by shouting ""sikâ"". Shoo the cat away. (see sepé). ",hiligaynon,negative
s,sikâ-sikâ,"Dim. and Freq. of sikâ-to scare away a cat, etc. Also: to despise, treat with contempt, turn away from in disgust, etc. Ginasikâsikâ gid lámang ang mga ímol sang madámù nga mga manggaránon. Many rich people turn away in disgust from the poor or treat the poor with contempt. (see ihígihíg, ahígahíg, síkway, támay). ",hiligaynon,negative
s,síkad,"To plant one's foot against something for support, take a firm stand as when pulling a rope or the like. Síkad ka sing maáyo sa pagbútong sang kalát. Take a firm stand for pulling the rope. Sikádi (-ári) ang tuód, bató, etc. Plant your foot firmly against the tree-stump, the stone, etc. Isíkad ang tiíl mo sa padér. Put your foot (firmly) against the wall. ",hiligaynon,negative
s,sikád-síkad,Dim. and Freq. of síkad. ,hiligaynon,
s,síkag,A small fish-bone. (see bokóg). ,hiligaynon,
s,sikágon,"Having many small bones, full of small bones (of fish). Iníng ísdà sikágon kaáyo. This fish has many small bones. (see bokogón). ",hiligaynon,
s,sikának,A fish-pond. (see púnong). ,hiligaynon,
s,sikángkang,"To straddle, to put or spread the legs asunder. (see bikâ, balakáng, barakáng). ",hiligaynon,
s,sikápat,An old coin worth about twelve and a half centavos. (see reál). ,hiligaynon,positive
s,sikawaló,"(B) See sikwalô, sikwálo id. ",hiligaynon,
s,síkdò,"(H) To hiccup, hiccough. (see síd-o id.). ",hiligaynon,
s,síkdol,"To elbow, nudge, push with the elbow, jog with one's elbow. Sikdolá siá. Push him aside with your elbow. (see sikó, sikól id.). ",hiligaynon,
s,sikí,"The heel, trotter, paw, lower part of the leg (of a dog, pig, etc.; see buúl, tikód, kahíg, tiíl). In some places also: foot (of man). ",hiligaynon,
s,síklat,"A fence or partition made of split bamboo woven vertically; to make such a fence or partition. Siklatí ang idálum sang baláy mo. Put a siclat-wall round the underneath of your house. Indì nínyo pagisíklat iníng kawáyan sa kodál, kay iatóp ko sa saríri. Don't use this bamboo for making a siclat-fence, because I am going to roof the kitchen with it. (see dagándan-a fence or partition of split bamboo woven horizontally). ",hiligaynon,negative
s,siklob,"Hole, cavity, depression; to be or become concave, hollow, (see lángub, búhò, lúpyak). ",hiligaynon,negative
s,síkma,(H) To blow the nose with the aid of the finger and thumb or with a handkerchief. Isíkma ang síp-on mo. Blow your nose. (see sungá). ,hiligaynon,negative
s,síkmat,"A stitch or pain in the back, rheumatism of the back; to cause pain in the back. Ginasíkmat akó karón. I have a pain in my back. Siníkmat siá kaína. A while ago he had a pain in his back. ",hiligaynon,negative
s,síko,"The elbow, sleeve; yard. (see pakô, bára, báda). ",hiligaynon,
s,sikó,"To elbow, push with the elbow, jog with the elbow, nudge. Sikohá siá. Elbow him. (see sikól). ",hiligaynon,
s,síkob,"To elbow, etc. See sikól, síngkub, síkdol, sikó. ",hiligaynon,
s,sikóktot,"To bend the back as under a heavy weight, lean forward, stoop. Nagasikóktot ang karabáw kon mabúg-at ang lúlan nga íya ginagúyud. The buffalo bends its back, if the load it pulls is heavy. (see síktot, balikótot, barikótot, sikutút). ",hiligaynon,positive
s,sikól,To carry on the back by means of a stick or pole brought over the shoulder. Sikolí ang bakág; pangítà ka sing isikól mo. Carry the basket on your back; look for a stick to carry it with. ,hiligaynon,
s,sikól,"To elbow, etc. See síkdol. ",hiligaynon,
s,"sikót, sikót-síkot","To arrange, regulate, distribute, divide, separate, share out. (see pasikótsíkot, báhin, binágbínag, pahítò) ",hiligaynon,
s,sikrotót,"To twist, contort, bend, curve in irregular form (limbs, etc); twisted, contorted. Sikrotót na ang láwas níya sa katigulangón. His body is twisted with age. Nagasikrotót ang íya láwas sa dakû nga katúgnaw. His body is contorted with the severe cold. (see sikrotóy, síktot, búktot, barikótot, sikóktot). ",hiligaynon,negative
s,sikrotóy,"To contort the limbs, etc. See sikrotót. ",hiligaynon,negative
s,síksik,"To finger, handle, fumble, examine the hair (squeezing it from the root upwards through the fingers, as when looking for nits or lice). Indì ka magságad síksik (Indì ka maníksik) sang bohók mo, kay maláw-ay. Don't keep fingering your hair, for it is not nice. Siksikí ang íya bohók kon may lusâ. Examine her hair; there may be nits in it. ",hiligaynon,
s,síktot,"To bend low, stoop, curve, bend the back (owing to old age or infirmity). (see sikóktot, sikutút, síktot, búktot). ",hiligaynon,
s,"sikú-ong, sikúong","Bent down, curved downwards (of the brim of a hat, lamp-globe, umbrella, etc.). Sikú-ong gid ang paldíyas sang íya kálò. The brim of his hat is bent down low. ",hiligaynon,negative
s,sikúktut,"See sikóktot-to stoop, bend the back. ",hiligaynon,
s,sikúngkung,To sit leaning the back against a support with the knees drawn up and the arms bent so that the hands come to rest in front of the chest. (see sikyotóng id.). ,hiligaynon,positive
s,sikúp,"A bird of prey, hawk, goshawk. (see banóg, salagyáwan). ",hiligaynon,
s,síkup,"To pounce upon, run after (as a goshawk pursues its prey); to catch fish (with the hands); to gather, collect, take hold of. (see sikúp, panálug, típon, karipón). ",hiligaynon,negative
s,sikút-síkut,"To bend the back, stoop down. See sikutút. ",hiligaynon,
s,sikutút,"Stooping, bent forward; to bend forward, stoop. (see síktot, sikóktot). ",hiligaynon,negative
s,sikwahî,"(B) Different, worse; to be different from or worse than others. Iníng bátà maáyo, ápang sikwahî gid iníng isá. This is a good boy, but that one is quite the reverse. (see túhay, laín). ",hiligaynon,negative
s,sikwahî,"(B) Peculiar, queer, awkward, clumsy. (see baksiwâ). ",hiligaynon,negative
s,sikwálo,(H) See sikwaló. ,hiligaynon,
s,sikwaló,An old coin worth about six and a quarter centavos. The sikwaló is equal to one half of a reál. (see sikápat). ,hiligaynon,positive
s,síkwan,"A sort of wooden shuttle employed in making or mending fishing nets, etc. ",hiligaynon,
s,síkway,"To repel, reject, refuse, drive away, put off, dismiss, cast off, discard, repulse, repudiate, turn down. Sikwayá ang amó nga panghunâhúnà. Reject such thoughts. Ginsíkway níya akó. He rejected me. He refused to accept or receive me. Indì mo pagisíkway ang ákon pakilóoy sa ímo. Do not refuse to hear my petition. Ginsíkway níya si Fuláno sing may pagtámay. She rejected N.N. with contempt. Nagsíkway sa íya ang mga pumilílì, kay walâ siá sing matuódtúod nga igkasángkol sa amó nga palangakóan. The electors have turned him down, for he has no proper capacity for such an office. (see paíway, pahalín, tábug, támay). ",hiligaynon,negative
s,sikwayán,"Place where something is thrown or cast off; the bottom or foot-end of a bed, the lower end of a river; the anus (of animals). (see síkway). ",hiligaynon,
s,"síkyap, sík-yap","To cut-, shave-, pare-, slightly the surface, cut off a small part, to graze. Sikyapá ang kíbul, kalónggo ko, etc. Cut off the surface of my callous skin, of my wart, etc. Nasíkyap sang kotsílyo ang kamót ko. My hand received a glancing cut from the knife. Sik-yapí sing diótay ang úbi, kay matán-aw akó, kon anó ang duág níya. Scrape off the skin of the úbe, for I want to see what colour it is. (see sápla). ",hiligaynon,negative
s,síl-an,"For siolán from siól. Also: Motive, reason, pretext (for being offended, for taking revenge, etc.). Pangitái sing síl-an sa pagdakúp sa íya. Find some pretext to arrest him. ",hiligaynon,
s,síl-ok,"To choke, get a fit of coughing by drinking in too large draughts. Nasil-okán akó sang túbig. The water went the wrong way. Sinil-okán siá sang paginúm níya sing túbig, kay naginúm siá sing (sa) gólpe. He choked when he drank water, for he drank it too greedily. (see talím-ok, talám-ok). ",hiligaynon,negative
s,silá,"(H) They. Silá íla or silá sing íla--. They on their part--. (see sánda, tánda). ",hiligaynon,
s,silá-síla,Dim. of silá. They (amongst themselves). (see silahánon). ,hiligaynon,
s,sílab,"(H) To scorch, burn superficially, singe. Nasílab ang íya kílay sang sugâ. His eyebrows were singed by the lamp. (see sírab, ílab, id.). ",hiligaynon,negative
s,siláb,"Scorched, singed, roasted. (see liáb). ",hiligaynon,
s,sílaba,"(Sp. sílaba) Syllable. (see mítlang, kúnlà). ",hiligaynon,
s,"silabó, silabô","(H) To stand on end, stand upright. (see tíndog, tinggarô). ",hiligaynon,
s,"silábo, silabó","To flare up, blaze, flame up (forth); to throb, beat. (see dábdab, haráhará, kubákubá, kibô). ",hiligaynon,negative
s,silág,A kind of small fish. ,hiligaynon,
s,sílag,"Grudge, ill-will, malevolence, malice, spleen, spite; to bear another a grudge, be filled with spleen against. (see síb-ot, aligótgot, gulut-ánon, kasílag). ",hiligaynon,positive
s,sílag,"To watch the steps of, observe. See the Freq. panílag which is much more in use. ",hiligaynon,positive
s,silahánon,(H) They by themselves. Sang silahánon na lang (silá) dirâ--. When they were alone by (amongst) themselves--. ,hiligaynon,
s,sílak,(H) See sídlak id. ,hiligaynon,positive
s,siláng,"(H) To aim, take aim, see, look at, inspect. Silangá sing maáyo ang ímo pusíl. Aim your rifle well. Silangá sing maáyo ang píspis. Take good aim at the bird. (see apúnta, tán-aw, túluk). ",hiligaynon,positive
s,siláp-ong,"To graze, touch; to flit or pass by. (see salapáy, labáy). ",hiligaynon,
s,sílaw,"To be bright, etc. See sídlaw. ",hiligaynon,negative
s,silbáto,"(Sp. silbato) Whistle. (see píto, síyak, panihól, huní). ",hiligaynon,
s,sílhig,Broom (for sweeping floors); to sweep. Silhigá ang ságbot. Sweep away the rubbish. Silhigí ang sagwâ (ságwà). Sweep the reception room. Nasilhigán sing maáyo iníng kwárto. This room has been swept well. Indì siá makahibaló bisán na lámang magsílhig. She does not even know how to sweep. ,hiligaynon,positive
s,silí,"An expression used to drive away dogs. (see sepé, sikâ-to drive away cats). ",hiligaynon,
s,síli,Eel. ,hiligaynon,positive
s,silî,"Polish, shine, lustre. (see sílì). ",hiligaynon,
s,sílì,"To be polished, to shine, to be-bright,-brilliant,-shiny,-lustrous. Iníng pínta nagasílì. This paint is lustrous. (see silî, masílì, sílaw, silíng, híning, púlug, bádlak). ",hiligaynon,
s,silibaón,"What is to-, can-, should-, be devoured. (see síbà). ",hiligaynon,
s,silíbton,"That is to-, should-, can-be treated or opened with a needle; to be probed. (see sibít). ",hiligaynon,
s,siligpúton,"What is to be-, should be-, can be-, gathered, collected, gleaned; remnant, scanty remains, scattered derelicts. (see sígput). ",hiligaynon,
s,sílik,Fin (of a fish). (see sírik). ,hiligaynon,positive
s,sílik,"Shrill, loud, piercing, far-reaching, sonorous; to be or become shrill, etc. Sílik (masílik) gid ang íya tíngug. His voice is very shrill. Nasilíkan akó sang íya tíngug. His voice sounds shrill to me. (see sulánting). ",hiligaynon,positive
s,silík-silík,"A wizard, witch, sorcerer. (see babáylan). ",hiligaynon,
s,silík-sílik,"Dim. and Freq. of sílik-to emit a shrill cry, etc. ",hiligaynon,negative
s,silíkpon,"What is to-, should-, can-, be collected or gathered; fish, etc. to be caught by hand. (see síkup, siligpúton). ",hiligaynon,
s,sililhígon,"(H) What is to be swept away; rubbish, dirt, waste matter, debris. (see sílhig). ",hiligaynon,negative
s,sililotán,"(H) Place of punishment, prison, torture-chamber; one who deserves to be punished, punishable, criminal, culprit. (see sílot). ",hiligaynon,
s,silimbáhon,"(H) Adorable, worshipful, to be worshipped, worthy of divine honour, worthy of the utmost love and respect. (see símba). ",hiligaynon,positive
s,silinákot,"(H) Mixed, mingled, motley, divers, various. (see sákot). ",hiligaynon,
s,silíndro,"(Sp. cilindro) Cylinder, roller, press-roll (of a printing press, sugar-mill, etc.). ",hiligaynon,
s,silindrón,"A mouth-organ, a toy musical instrument. ",hiligaynon,
s,silíng,"(B) To shine, be bright, have a shiny or polished surface, to glisten, glitter. Diá nga bitón kang sapátos nagasilíng gid. (Iníng bitón sang sapátos nagahíning gid). This shoe-polish is very bright. Nasilingán (Nahiníngan) gid akó kang (sang) sapátos mo. Your boots appear to me to be well polished. (see sídlak, sílak, bádlak, ídlak, sídlaw, sílaw, sílì, híning). ",hiligaynon,positive
s,silíng,"(H) According to, in accordance with, in conformity with. Silíng sang íla nga kinabatásan--. According to their custom--. ""Matúman ang ímo buút dínhi sa dútà silíng sang sa lángit"". ""Thy will be done on earth as it is in heaven"". Silíng sang amó nga hágnà nga pagbulút-an--. In conformity with that proposed law or bill--. (see sonô). ",hiligaynon,positive
s,silíng,"(H) Saying, speech, utterance; to say, speak, tell, give mouth or utterance to. Anó ang silíng níya? What does he say? What are-or-were his words? Nagsilíng siá sa ákon nga--. He told me that--. Singganón or singganán mo siá or isilíng mo sa íya nga--. Tell him that--. May masilíng áyhan nga--. Perhaps some may say that--. Amó iní ang ginsilíng níya sa ákon. This is what he said to me. Ginsilingán (ginsingganán) níya kamí sinâ. He has told us that. May nagsilíng sa ákon nga--. Somebody told me that--. Madámù ang nagasilíng ""húo, húo"", ápang tumalágsa ang nagatúman. Many say ""yes, yes"", but only a few actually live up to their word. Indì ka makasilíng sinâ. You must not (should not, cannot) say that. Indì ka magsilíng ""ámay"", kay dápat mo isilíng ""amáy"". Don't say ""ámay"", for you should say ""amáy"". (see hámbal, púlong, súgid, dágil, koón). ",hiligaynon,positive
s,silíng ko,"(mo, etc.) I (you, etc.) think (thought). ",hiligaynon,
s,silíng ko,"(mo, etc.) I (you, etc.) think (thought). ",hiligaynon,
s,silíngsilíng,"Dim. and Freq. of silíng-to shine, etc. ",hiligaynon,
s,silipálan,"Playground. (see siripálan, halampángan). ",hiligaynon,
s,silipálon,"Play, playthings, toys. (see sipál, siripálon, halampángon). ",hiligaynon,
s,sílog,"Channel, canal, duct, conduit; to canalize. (see ílog, ililigán, kalóg). ",hiligaynon,
s,sílog,"Edge, border, groove, moulding along the edge of boards, tables, etc.; to make a moulding, border, etc. Silógi ang tápì sang sapíyo (sepíyo), kon may sapíyo ikáw nga inogsílog. Make a moulding along the edge of the plank with your plane, if you have a grooved plane. ",hiligaynon,
s,sílong,"Ground-floor, downstairs, underneath. Sa sílong sang baláy. Underneath the house, under the house, underneath the living quarters of the house, in the basement. Pasilónga (ipasílong) ang áwto. Put the automobile in the basement or under the house. Pasilóngi lang sang ímo kabáyo ang idálum sang ákon baláy. Just put your horse underneath my house. ",hiligaynon,
s,silóng,New pustules of smallpox forming near or around the old ones. ,hiligaynon,
s,sílot,"Chastisement, punishment, correction, castigation; to chastise, punish, correct, castigate. Silóti siá. Punish him. Sílot sang Diós iní. This is a punishment of God. Walâ níya pagpapanyagáha ang íya anák sa pagsilót sa íya sayúp. He punished his son by not letting him have dinner, for he had done wrong. (see kastígo). ",hiligaynon,
s,sílung,See sílong. ,hiligaynon,negative
s,sílung,"To cause an aversion, antipathy or objection. Walâ ko pagbákla ang husáy nga gintányag níya sa ákon, kay may ginsídngan akó. I did not buy the comb he offered me, because I had some objection to it. May ginasilúngan (ginasídngan) akó sinâ. I have an objection or antipathy against it. I find some fault in it. ",hiligaynon,negative
s,sílwà,"To vomit, eject food from the mouth. Nagsílwà siá sang íya kináon. Ginsílwà níya ang íya kináon. He vomited (brought up) what he had eaten. (see súka, dígwà). ",hiligaynon,negative
s,sílwak,"To spill, pour out. (see álwak, ályak). ",hiligaynon,
s,sílya,"(Sp. silla) Chair, seat; direction to a driver of a vehicle to turn to the left or to the side opposite to máno. (see síya). ",hiligaynon,
s,sílyo,"(Sp. sello) Stamp, postage stamp; to stamp, put a stamp on. Sílyo dokumentáryo. Documentary stamp. Silyohí ang sóbre. Put a stamp on the envelope. (see pát-in, timáan, tándà). ",hiligaynon,
s,silyón,"(Sp. sillón) Easy chair, armchair, elbow-chair; side-saddle for ladies. (see butáka, síya, ampílò, hampílò). ",hiligaynon,
s,sim,"(Sp. cinc, zinc) Zinc, galvanized iron. Atóp nga sim. A galvanized iron roof. (see sin). ",hiligaynon,
s,sím-ong,"Lonely, solitary, dreary; neglected, abandoned; to be lonely, etc. Nagsím-ong iníng lugár, kay walâ na pagapúy-i sang táo. This place has become lonely because it is now uninhabited, because people no longer live here. (see míngaw). ",hiligaynon,negative
s,simána,"Week. (see pitoádlaw, semána). ",hiligaynon,
s,simanahán,"A weekly. (see pitoadláwan, semanahán). ",hiligaynon,
s,simáng,"To deviate, depart, take a different turning, road or course, split off, differ from. (see sipák, híbag, bulág, tálang). ",hiligaynon,negative
s,simarón,"(Sp. cimarrón) Wild, untamed, unruly. Simarón nga báka, karabáw, etc. A wild cow, buffalo, etc. (see marón, ilá). ",hiligaynon,negative
s,simát,"A primitive plate made from the layers composing the stem of the banana-plant. Mabúhat lang kitá sing mga simát, kay walâ kitá sing mga pínggan. We shall make shift with banana plates, as we have no China ones. ",hiligaynon,negative
s,símba,"To adore, worship; go to church. Magsímba kamó. Go to church. Simbahón mo ang Diós. Adore God. Pilá ka Domíngo ang ginsimbahán mo sa sulúd sang isá ka túig? On how many Sundays have you been to church in the course of the year? Walâ akó makasímba, kay masakít akó. I could not go to church, because I was sick (ill). ",hiligaynon,negative
s,simbágo,"Whereas, whilst, etc. See ibágo, singgái. ",hiligaynon,
s,simbáhan,"Church, house of God, temple, fane, building devoted exclusively to religious purposes. (see símba, iglésya). ",hiligaynon,
s,símbog,"A mixture, blend, alloy; to mix, mingle, blend, adulterate. Iníng buláwan may símbog nga pílak. This gold has an admixture of silver. Simbóga ang sawáy kag kóbre. Mix the brass and copper. Make an alloy of brass and copper. Simbógi ang kapé sing gátas. Mix the coffee with milk. (see lakót, sámò, lákay, etc.). ",hiligaynon,positive
s,símbolo,"(Sp. símbolo) Symbol; emblem. (see tándà, timáan). ",hiligaynon,
s,simbóryo,"(Sp. cimborio) Dome, cupola; chimney. (see alasohán). ",hiligaynon,
s,simbulawán,"Having the appearance of gold, like gold, golden, made of imitation gold. ",hiligaynon,positive
s,siménto,(Sp. cemento) Cement. ,hiligaynon,
s,simiénto,"(Sp. cimiento) Foundation. (see sadsáran, palatúkdan). ",hiligaynon,
s,simó-simó,"To treat harshly, maltreat, oppress. (see limólimó, pígos). ",hiligaynon,
s,simód,"To smell or sniff at everything as a dog in search of food, to bite, eat, get a mouthful; sniffing. Simód gid iníng idô. This dog sniffs at everything. ",hiligaynon,negative
s,simót,"Miserly, greedy, stingy, covetous of more; to be miserly, etc. (see ímot, dingót, pangunyádì). ",hiligaynon,negative
s,símpà,"(Probably a contr. of sinupâ) Cud, quid, especially of betelnut chewing. (see supâ, mamâ, minamâ). ",hiligaynon,
s,simpátiko,"(Sp. simpático) Sympathetic, congenial, winsome. (see mainawáon, maabíabíhon, malolô, malolóy-on). ",hiligaynon,
s,símple,"(Sp. simple) Simple, pure; plain, unadorned; easy, clear; guileless, artless, undesigning. (see bunáyag, pugóypugóy, mahapús, maáthag, malígdong, matárung). ",hiligaynon,positive
s,símpon,"(H) To join, associate with, etc. See ímpon. Indì ka magsímpon sa íla. Don't join them. Do not associate with them. ",hiligaynon,
s,símput,"Closely joined, tight, very near together; to make tight, to be or become closely joined, etc. Símput gid ang kinitáan sang mga tápì siníng baláy. The boards in this house are very well joined. Simputá ang pagsalúg, ang pagrára, etc. Make the floor, the wickerwork, etc. tight. (see hunápit). ",hiligaynon,positive
s,símsim,"The small branches of bamboo, etc. (see gáwgaw, kagíngking). ",hiligaynon,
s,simsímgam,A kind of chewing gum. ,hiligaynon,
s,sin,"Galvanized iron, zinc. (see sim). ",hiligaynon,
s,sín-ad,"To put over a fire, etc. See sún-ad id. ",hiligaynon,
s,sin-adán,"See sun-adán-fireplace, hearth. ",hiligaynon,
s,sín-o,Who? Sín-o ang tagíya siníng baláy? Who is the owner of this house? Sín-o ikáw? Who are you? Sín-o ang ngálan mo? What is your name? Bisán si sín-o lang saráng makabúhat sinâ. Anyone can do that. Sánday sín-o ang mga nagdulúaw sa ímo? Who were your visitors? Who were they that visited you? ,hiligaynon,
s,sinâ,"(H) The genitive and accusative of inâ-that; the dative and ablative are formed by placing ""sa"" before ""sinâ"". Ang íya sinâ nga kahulúgan--. The meaning of that--. Sín-o ang nagbúhat sinâ? Who did (made) that? Who has done (made) that? Sa sinâ nga bágay-. In that manner-. Ihátag mo iní sa sinâ nga (sináng) mga táo. Give this to those men. ",hiligaynon,
s,sinádto,"Formerly, in the old days; bygone, things of long ago, past events. (see sádto, dáan, dumáan, minál-am). ",hiligaynon,
s,sinág,"Transparency, clearness, perviousness to light; to be transparent, diaphanous, pellucid, shining through, clear. Ang ímo báyò nagasinág. Your jacket is transparent. Nagsinág ang íya sádto malubúg nga bíno. His wine that formerly was turbid has become clear. Nagasinág ang íya pangguyáhon. The skin of her face is very clear. (see sínaw, tín-aw). ",hiligaynon,
s,sinágà,"Cut up and stringed together; a portion, lot or share (of pork, beef, fish, etc.); by the string or bundle tied together. Nakabakál akó sing kárne, ísdà, báboy, etc. nga sinágà. I bought some meat, fish, pork, etc. by the string, i.e. several pieces strung together. (see ságà, binúgsò, tinóhog, (búgsò, tóhog)). ",hiligaynon,
s,sinagâ-ságà,"Dim. and Freq. of sinágà. Báboy nga sinagâságà. Cutlets or slices of pork strung together. The ""Pork-barrel"" (of politicians). ",hiligaynon,
s,sinágrit,"Whir, whirring, whistling, hiss, buzz; to whir, hiss, buzz, whistle. (see ságrit). ",hiligaynon,
