letter,word,definition,dialect,sentiment
s,sab-itan,n. hanger,cebuano,
s,sab-itanan,n. rack,cebuano,
s,sab-ong,hang,cebuano,negative
s,sab-ung,"v. 1. hang something by passing it around something else. Kasab-úngan nang ímung simud ug baskit, You’re pouting. (Lit. A basket could be hung from your mouth.) Isab-ung lang nang sista sa halígi, Just hang the guitar over the post; 2. decorate with a pendant medal hung from a ribbon. -anan n. hook or nail from which things are hung.",cebuano,negative
s,sab-uy,"v. throw hot liquid at someone Sab-úyig ínit túbig nang nanghangad, Throw hot water at the peeping tom under the house.",cebuano,positive
s,sábà,"a. noisy. Sábà kaáyu ang tyanggihan, The marketplace is very noisy; n. noise. Ang sábà abut diri nákù, The noise reaches me here. — dihà 1. shut up! (said in anger). Sábà (sabà) dihà, nagrawraw ka lang, Shut up! You’re talking nonsense! 2. Oh, come on, you’re kidding. Sábà (sabà) dihà uy, gipaláhan na pud ku nímu, Oh come on. You’re just flattering me. See also bà dihà; v. 1. make noise. Ngánung nía man mu magsábà sa huspital? Why are you making noise here in the hospital? Gisabáan ka ba námung nagdúlà? Do you find it too noisy if we play here? 2. tell something to someone Ayaw isábà ang átung rilasiyun ha, Don’t breathe a word about our affair, O.K.? -an(→) a. 1. given to making noise or talking; 2. given to divulging secrets; v. be, become noisy or tending to divulge secrets. ka- n. 1. din, noise; 2. scolding. Ang kasábang ákung nadáwat dílì makáun ug irù, I got a scolding not fit for a dog; v. scold. Ayawg ihagpak ang sira kay kasab-an kang Máma, Don’t slam the door because Mom will scold you. hinga-, hinga-(→) a. fond of scolding. kalasab-an a. 1. always scolded; 2. worthy of a scolding.",cebuano,negative
s,saba,loud,cebuano,negative
s,saba,noise,cebuano,negative
s,saba,noisy,cebuano,negative
s,sabaan,adj. talkative,cebuano,
s,sabaan,loquacious,cebuano,
s,sabad,"a. restless, unsteady, always moving. Sabad kaáyu ang tabánug, The kite was very unsteady; n. propeller, blade of a fan, windmill; v. 1. be, become annoyingly restless, unsteady. Musabad ang mga bábuy ug gutúmun, Pigs get restless when they are hungry; 2. attach, make into a propeller or fan, windmill blade; 3. whiz closely by, moving fast. Wà gánì makasabad sa íyang gipusil ang bála, The bullet did not even go near the target; 4. go near something for a purpose. Gisabaran níya kanúnay ang asáwa nga nagsugal, He kept hanging around his wife who was gambling. Isabad (sabara) ang bátà kun túa ba sa iskuylahan, Go by the school for a moment and see if the child is there.",cebuano,negative
s,sabadista,"n. Seventh-day Adventist; v. be, become a Seventh-day Adventist.",cebuano,
s,Sabado,n. Saturday,cebuano,
s,sabado,saturday,cebuano,
s,Sabado ug Dominggo,weekend,cebuano,
s,Sabadu,"n. 1. Saturday. — iglurya, Santu the Saturday of the Holy Week; 2. one point short of winning. Sabadu na ang ílang iskúr. Usa na lay kuwang pára mudaug, They are one point short of winning. They only need one more point to sew up the game. see birnis for verb forms. -in- v. 1. use something sparingly or in little amounts. Musinabadu lang ku ug pangagwa basta lang mahumut ta, I will use the perfume sparingly just enough to smell sweet; 2. preserve fish with a small amount of salt. Magsinabadu ta kay daghang bulinaw ug dì nátù mahurut, Let’s make fish preserves because we’ve got lots of anchovies and we can’t consume them all; n. fish preserved with a little salt.",cebuano,positive
s,sabagay,anyway,cebuano,
s,sábak,n. area of a field assigned to a particular person to work on.,cebuano,positive
s,sábak,"v. 1. put something in one’s lap to carry it. Dì ku musábak nímu kay dakù ka, I will not allow you to sit on my lap because you’re too big. Ákung sabákun (isábak) ring bátà arun makalingkud tang tanan, I will put the child on my lap so that all of us can sit down; 2. hit something squarely. Usa ka suntuk nasábak sa íyang apapángig, A blow with the fist struck him squarely in the jaw; 3. sponsor a bill, espouse a cause. Ang bag-ung urdinansa gisábak sa tanang mga kawáni, The new ordinance is supported by all the employees; 4. having a certain property (literary). Hángin nga nagsábak sa madulútung kabugnaw, A wind that brought penetrating coolness. — ug bitúun v. for a crescent moon to have a star just above it—a sign of good luck for courtship. Ug musábak gánì kunu ang búlan ug bitúun, dalì sugtun ang láking mangulitáwu, They say that a man will easily win the hand of a woman he courts when the moon is carrying a star in its lap. (→) v. be pregnant. Kalúha tingáli ning ákung gisabak, I must be pregnant with twins. -an(→) n. 1. lap or something analogous to it. Nag-ulun sa ákung sabakan, Resting her head on my lap. Sa sabakan sa dakung búkid, At the base of a big mountain; 2. the mother’s womb (literary). Gíkan sa sabakan ni Maríya, From Mary’s womb; 2a. one’s parents. Anak sa pubring sabakan, A child from poor parents; 2b. -an sa yútà the bosom of the earth (literary). 3. female genitalia (euphemism). 4. small basket with an open mouth, usually rounded, made of rattan or bamboo, used as a container for the seeds when sowing or for harvested rice; v. hit in the genital region.",cebuano,positive
s,sabakan,n. lap,cebuano,negative
s,sábal,"a. 1. offering resistance to motion. Sábal kaáyu ning maggúyud ta ug gákit, It’s slow-going if you tow a raft; 2. entailing encumbrance, a burden. Sábal kaáyu ang bátà sa lakaw, The child is a nuisance to take with you when you go out. Kining mga lúun sa balay sábal kaáyu, It’s a burden to have other people live with you; 3. obstructing the vision. Sábal kaáyu sa átung panan-aw ang mga káhuy, The surrounding trees obstruct our view; v. be, become a drag to forward motion, burden, or obstruction.",cebuano,negative
s,sabal,hindrance,cebuano,negative
s,sabal,liability,cebuano,negative
s,sabal,n. encumbrance,cebuano,negative
s,sabana,see gwayabanu.,cebuano,
s,"sabang, sábang",n. area on or near the mouth of a river.,cebuano,
s,Sábas,"a name of a person, not much respected, who is a smart aleck who makes cheap puns and wisecracks. -in- v. 1. make foolish jokes and wisecracks. Ayaw kug sinabási, Don’t try to ridicule me. 2. treat someone the way one would treat Sabas (without proper deference). Sinabásun man ku níya ábig dílì musúkul, He treats me like Sabas as if I wouldn’t stand up to him.",cebuano,positive
s,sabasaba,gab,cebuano,
s,sabat,"v. 1. speak after someone has spoken. Unyà misabat pud ang usang táwu bísag walà sultíhi, And then the other man spoke in turn, though he hadn’t been spoken to. 1a. answer. Ngánung dì man ka musabat ug tawgun ka? Why don’t you answer when you’re called? 1b. repeat words after, as in prayer; 2. attend a novena. Dílì ángayng itambung ug kumbira ug walà makasabat ug pangadyì, You shouldn’t attend the banquet if you did not attend the prayer. — amin a. always agreeable to another’s viewpoint. Ang táwung sabat amin pirmi lang úyun, A yes-man always gives his approval. panabtan v. lead the novena. manalabtan, mananabtan n. one who leads the prayer in the novena.",cebuano,negative
s,sabaw,"n. 1. soup, gravy, juice given off by something cooked. Sabaw sa manuk, Chicken soup; 2. water in coconut; 3. water that has gotten into a boat; 4. queer character trait, quirks. Láin nímug sabaw à, You sure are a strange sort. Magkauyun mu kay paríhu mu ug sabaw, You two will hit it off nicely because you have the same quirks. waw — exclamation of admiration for a sexy woman; v. 1. cook something with extra water or juice. Sabwi ug diyútay ang útan, Add a little water to the vegetable stew; 2. for a ship or boat to take in water. Nasabwan ang sakayan kay dagkung balud, The boat took in water because the waves are high. láin ug — v. take a different tack in a conversation. Muláin ka man ug sabaw ug mag-isturyahánay ta sa ímung kaági, You change the subject when we talk about your past.",cebuano,negative
s,sabaw,n. broth,cebuano,negative
s,sabaw,n. soup,cebuano,negative
s,sabay,"n. hand net used for scooping small fish out of water; v. make, make into such a net.",cebuano,
s,sábay,n. kind of jellyfish with stinging cells in the tentacles.,cebuano,negative
s,sabay,"often, usually. Sabay ingun niárung urása siya malígù, She usually takes a bath at this time.",cebuano,
s,sábay,"v. 1. walk with, beside. Misábay siya paglakaw sa íyang giulitawhan, He walked beside the girl he was courting; 2. go by, around s.w. Unsa man tung mananápang misábay sa ákung úlu? What kind of insect is this that is darting around my head? Gisabáyan nákù ang ákung kuntra arun maglágut, I purposely went by my enemy’s house to provoke his anger.",cebuano,negative
s,sabay-sabay,altogether,cebuano,
s,sabdyik,n. subject in school.,cebuano,
s,sabiayan,n. hanger,cebuano,
s,sabid,"n. encumbrance, something making action laborious. Way sabid nga mulakaw ang way anak, someone with no children can go out unencumbered; v. become encumbered, cause encumbrance. Makasabid ning ákung pagsabak sa ákung trabáhu, My pregnancy is a terrible encumbrance to my work.",cebuano,negative
s,sabik sa pag-uwi,homesick,cebuano,
s,"sabilay, sab-ilay",see sambilay.,cebuano,
s,sabin,"v. do something in addition to one’s main task. Musabin kug pangutaw samtang maglung-ag, I’ll do some ironing while I’m cooking the rice. Isabin ta kag palit ug sigarilyug manmirkádu ku, I’ll buy your cigarettes when I go shopping.",cebuano,
s,sabio,adj. prophetic,cebuano,positive
s,sabio,adj. wise,cebuano,positive
s,sablag,"see sabwag, 1.",cebuano,
s,sablaw,"v. 1. for the strings to be out of tune. Unsáun nímu pagkuskus ánang sistáha nga nasablaw man nà? How can you play that guitar when the strings are not tuned? 2. be somewhat off, crazy. Uy nasablaw ka nga nagswítir ug mudtung dakù, Hey, have you gone crazy, wearing a sweater at high noon!",cebuano,
s,sablay,hang,cebuano,negative
s,sablay,"v. 1. put something on top of something else going beyond its edge. Kinsay nagsablay íring kawáyan sa kural? Who placed the bamboo pole across the fence? Dì tà nímu sabláyan nang alambri sa iliktrisidad, You should not hang anything from the electric wire; 2. for a boxer to totter (lean on the ropes). Nasablay sa ring ang buksidur dihang nagrúgi siya, The boxer leaned on the ropes when he became groggy. — sa luwag state of development of the coconut where the meat is firm enough to hold together (lit. will hang over the edge of the ladle) but not stiff. -an(→) n. longitudinal beams under the roof running along the posts on which the rafters (salagunting) rest.",cebuano,negative
s,sabli,"n. saber; v. make, make into a saber. (→) v. stab with a saber.",cebuano,negative
s,sablig,dabble,cebuano,positive
s,sablig,spray,cebuano,positive
s,sablig,sprinkle,cebuano,positive
s,sablig,"v. throw or splash water on. Gisablígan níyag túbig ang nagbagang puthaw, He splashed water on the glowing steel; n. action of splashing or throwing water. paN- v. splash water on oneself in bathing, -ay v. for politicians to engage in mudslinging.",cebuano,positive
s,sabligan,splash,cebuano,
s,sabluk,"n. intense desire to eat something one hasn’t eaten in a long time; v. have an intense desire to eat something Gisabluk kug mangga sa didtu ku sa Istíts, I conceived an intense craving for mangoes when I was in the States. hiN- v. eat something in great quantity to satisfy one’s intense desire to eat it. Makahinabluk tag káun ug mangga karung swildu, We can eat mangoes to our heart’s content on payday.",cebuano,negative
s,sabnit,"v. snatch something, esp. in stealing. Nasakpan ang nagsabnit sa íyang pitáka, The man who snatched her bag was apprehended.",cebuano,
s,sabon,n. soap,cebuano,
s,sabong,cock fight,cebuano,
s,sabongan,n. cockpit,cebuano,
s,sabot,negotiate,cebuano,
s,sabot,understand,cebuano,
s,sabot-sabot,bargaining,cebuano,
s,sabotahe,n. sabotage,cebuano,negative
s,sabotsabot,negotiation,cebuano,
s,sabsab,"v. graze. Túa sa lagúna nanabsab, It’s in the pasture grazing. Háin áning kandínga nagsabsab sa misítas? Which of these goats ate the ornamental plants?",cebuano,negative
s,sabsabanan,grazeland,cebuano,
s,sabud,"v. 1. catch something against an obstruction. Bantay kay musabud ang ímung tiil sa tiil sa lamísa, Watch out or you will hit your foot against the table. Nasabdan ang misitíra sa íyang sáya, Her skirt accidentally caught against the flower pot; 2. trip, cause someone to stumble. Kinsay nagsabud sa ákung tiil? Who tripped me (lit. my foot)? 2a. make a slip, trip up. Bisag unsáun nátug amping sa átung trabáhu, musabud giyud ta usáhay, No matter how careful we are, we can’t help making a mistake once in a while; 3. be delayed. Didtu na pud ka masabud sa bilyaran! You’re late again because you played billiards. walay — without offering obstruction. Way sabud nga pagkasyát, A basketball shot that went in without touching the ring. Pilipínu, apan way sabud ang íyang dílang musultig Ininglis, He’s a Filipino, but he can speak English with the greatest of fluency. (←) a. cumbersome, giving hindrance to movement. Ubang bátà, dì layhan ug taas nga karsúnis kay sábud kunu, Some children don’t like long pants because they’re cumbersome.",cebuano,negative
s,sábud,"v. 1. sow, sprinkle seeds on a bed. Ang dáwang ákung isábud, The millet I am going to sow; 2. feed chickens by sprinkling grains on the ground; n. action of throwing grains. Ákù rung sábud sa manuk, It’s my turn to feed the chickens. (→) 1. grain to strew to fowls; 2. see saburan. saburan n. seedbed where seeds are sprinkled for germination.",cebuano,positive
s,"sabug, sábug","usually, most commonly (so-and-so) rather than something else. Sabug siyang muanhi sa upisína maalas utsu, He usually comes to the office at eight o’clock. Sabug sa ákung midiyas putì, Most of my socks are white. ma- see sabug.",cebuano,
s,sábul,see bulsa (slang).,cebuano,
s,sabúlag,"(from bulag) v. strew, scatter out. Nahisabúlag ang mga libru nga ákung gikaptan dihang gipakuratan ku, The books I was carrying fell in all different directions when someone frightened me.",cebuano,negative
s,sabúlak,"v. strew, sprinkle something small. Kinsay nagsabúlak ug pasì sa mais sa ákung gardin? Who strewed corn grains in my garden? Sabuláki ug kinudkud kísu ang sud-an, Sprinkle grated cheese on the food.",cebuano,
s,sabun,"n. 1. soap; 2. intense scolding; v. 1. soap something Sabnig maáyu ang kamisin kay nagkagrása, Soap the undershirt well because it is smeared with grease; 2. be severely scolded. Nasabun (nasabunan) ku. Ikaw man gud, I got a good scolding because of you. -in-an n. something onto which soap has been rubbed.",cebuano,negative
s,sábung,"n. cockfight, usually without gaffs; v. 1. fight cocks. Sabúngan ku nang ímung ugis sa ákung pula, I will try out my red cock on your white one; 2. pair off people, usually in a love match. pa-a let (subject) have a light from a burning cigarette. Pasabúnga ku bi, Let me have a light. -íru, maN-r-(←) n. one who fights cocks.",cebuano,positive
s,sabunon,adj. soap,cebuano,
s,saburnu,see suburnu.,cebuano,
s,sabut,comprehend,cebuano,negative
s,sabut,deduce,cebuano,negative
s,sabut,know,cebuano,negative
s,sabut,understand,cebuano,negative
s,sabut,"v. 1. understand. Walà ka makasabut kay dílì man ka musabut, You didn’t understand because you don’t want to understand. Ayaw ug sabta ug láin ug dì ku muadtu sa inyu, Don’t take it wrong if I do not go to your place; 2. sense, be vaguely aware of something Midágan ang irù kay nakasabut nga iháwun siya, The dog ran away because he sensed that he would be slaughtered. Hingsabtan ming Máma nga manan-aw mig sini, Mama became aware that we were planning to go to the movies; 3. obey, do what one was told to do. Bísag sáun nímug ingun dì giyud nà siya musabut, No matter how much you tell him, he won’t obey; n. one’s way of understanding. Sa ákung sabut, dì na tu mubálik, As I understand it, he won’t come back. interjection 1. I don’t know (giving a curt tone). ‘Kahibáwu kag háin si Tatay?’—‘Sabut,’ ‘Do you know where Father is?’—‘Nope.’ Sabút uruy níya ug mukúyug ba siya, I don’t know about him, if he is going; 2. understand? (short for nakasabut ka?) (←) v. 1. make, come to an agreement with someone Magsábut tag unsáun nátù pagbáyad sa útang, Let’s agree on how to pay the debt. Nagkasábut na ba mu si Pidru báhin sa pagbáhin sa yútà? Have you come to an agreement with Pedro about how the land is to be divided? Ikay makigsábut ni Binut kay kamuy amígu, You make the agreement with Benot because you two are friends. Unsay inyung gikasabútan? What agreement did you make? Lisud kang igkasábut kay dì ka mutúman, It’s impossible to have an agreement with you because you don’t stick to your promises; 2. talk s.t over to reach something mutually agreeable. Magsábut lang unyà ta ug pilay bayranan, We’ll come to an agreement later on the price. Mahímù pang sabútun ang inyung gikasungían, You can still talk your quarrel over. Sabúti siya ug musugut ba, Have a talk with him to see if he is amenable. Dì siya ikasábut kay dì mamínaw ug rasun, You can’t come to terms with him because he doesn’t listen to reason; 3. conspire, be in cahoots, make special arrangements with someone Nagsábut ning duha kay paríhu ug pamasángil, The two are in cahoots because they have the same alibi. Sabútun nákù ang gwardiya arun mu paagíun, I will make arrangements with the guard so that you will be allowed to pass; 4. hit it off. Nagkasábut dáyun ning duha kay paríhu sila ug sabaw, The two hit it off nicely because they are both of the same ilk; n. agreement reached. pa- v. 1. show, give indications of doing something Dì ka mupasabut nga nangísug ka, Don’t show that you are angry; 2. explain to make someone understand something Pasabta ku ngánung kining sumáhay miguwà, Explain to me why this sum appeared. Unsa may ímung ipasabut ánà? What do you mean by that? -in-(←), sinabtanay, sinabtánay v. understand each other’s viewpoint. ka-(←) n. person with whom one has an agreement. ka-an(←) n. agreement, pact. Ang kasabútan báhin sa nigusyu nakahátag ug dakung pabur sa Pilipínas, The trade agreement gave the Philippines a big advantage. -l-an(←) n. mind, intellect. Háit ug salabútan si Míri kay húmuk siya makasabut, Mary has a keen mind because she easily understands. paN- see sabut, n. salabtunun a. meaningful, giving hidden meaning. Mau tuy ímung nadungug apan sabtunun (salabtunun) tu kaáyu, That’s what you heard but it was full of hidden meaning. masinabtánun, masinabútun a. considerate, understanding.",cebuano,negative
s,sabut-sabut,n. caucus,cebuano,
s,sabut-sabut,n. conference,cebuano,
s,sabut-sabut,n. negotiations,cebuano,
s,sabutáhi,"v. sabotage. Sabutahíun nátù ang baskit arun mudaug ang pusta ni Pidru, Let’s sabotage the game so that Pedro will win his bet; n. sabotage.",cebuano,negative
s,sabúwak,see sabúlak.,cebuano,
s,sábuy,"v. pass by close to a place. Misábuy lang mi sa Sikihur padúlung sa Dumagíti, We just went by Siquijor on the way to Dumaguete. sabuysábuy v. pass back and forth. Nagsabuysábuy lang ang ulitáwu sa íla kay naúlawng mamisíta, The young man just walked back and forth in front of the house because he was too shy to go in.",cebuano,
s,sabwag,"(from bulag) v. 1. throw liquid or something in grains. Kinsay nagsabwag nímu ug túbig? Who threw water on you? Sabwági ug balas ang dáub kay misiláub, Throw sand on the fire because it flared up. Isabwag ang sinsilyu sa mga bátà, Throw the coins out to the children; 1a. supply in abundance. Dílì makadaug ang pulitikung way kwartang isabwag, The politician who doesn’t have money to spread out can’t win; 1b. emit, send forth something in extensive or intensive degree (literary). Búlan nga nagsabwag sa íyang kasílaw, The moon that was sending forth its rays; 2. spread news, make something known to many. Isabwag ang balità nga nakadaug kita sa burúka, Spread the news that we have won the court case; 3. spread. Misabwag sa íyang láwas ang hanggà, The smallpox spread all over her body. -ay n. a version of jackstones where the player throws a number of stones on the ground and flips them against each other; v. play sabwagay.",cebuano,positive
s,sabwag,scatter,cebuano,positive
s,sabyag,"v. 1. throw water, sand. Akuy misabyag ug túbig sa káyu, I threw water on the fire. Kinsa man tung nagsabyag ug balas sa ákung nawung? Who was it that threw sand in my face? 2. spread, cause to spread. Isabyag ang balità, Spread the news. Misabyag ang hanggà sa íyang kalawásan, The chicken pox spread over his body.",cebuano,
s,sabyu,"a. wise and deeply experienced, often with prophetic abilities. Ang sabyung tigúlang nakatagnà sa gúbat, The wise old man foretold the Second World War; v. become wise.",cebuano,positive
s,sabyuk,see sabluk.,cebuano,
s,sad,also,cebuano,
s,sád,see sálad.,cebuano,
s,sad,see usab.,cebuano,
s,sad,too,cebuano,
s,sad-an,adj. guilty,cebuano,negative
s,sad-an,offender,cebuano,negative
s,sad-ang,"n. in cockfighting, when a larger cock fights a smaller one, a manner of attaching the gaff on the larger one to offset his advantage: the gaff is placed higher than usual and the ring holding the gaff is not tied around the cock’s hind toe; v. attach the gaff in this way.",cebuano,negative
s,sad-ang,"v. hook, snag something s.w. Kinsay misad-ang sa sudlay sa ákung úlu? Who stuck the comb on my head? Gamay nga sanga ang íyang gisad-ángan sa kawit, He hooked the palm toddy container over a small branch.",cebuano,negative
s,sad-ay,hang,cebuano,negative
s,sad-ay,"v. rest something over something else. Nagsad-ay siya sa íyang síku sa kurdísu, He rested his elbows on the window sill. Hisad-ayan sa ákung kamut ang íyang páa, I accidentally rested my hand on her thigh.",cebuano,negative
s,sad-ung,see sab-ung.,cebuano,
s,sadiyà,"a. lively and gay; v. be, become, make lively, merry. Magsadiyà ta kay midaug ang átung kandidátu, Let’s be merry because our candidate won. Sa nagkahubug sila nagkasadiyà pud, The drunker they got the gayer they became. ka- n. liveliness, state of being merry. ma-un a. gay, lively.",cebuano,positive
s,sadlayin,see sayid layin.,cebuano,
s,sadsad,jig,cebuano,negative
s,sadsad,n. dance,cebuano,negative
s,sadsad,"v. dance, with the feet (rather than with the hands or some other part of the body). Hala! Panadsad mung tanan, All right! Everybody dance! n. dancing. Dúgayng wà makatilawg sadsad, Hadn’t danced for a long time.",cebuano,negative
s,sadsarun,see sitsarun.,cebuano,
s,sadtu,1. see niadtu. see kadtu; 2. see kaniadtu (dialectal).,cebuano,
s,saduk,see saruk.,cebuano,
s,saduol,n. close-up,cebuano,
s,sadya,adj. lively,cebuano,positive
s,sadya,n. merry,cebuano,positive
s,sadyap,n. kind of twill weave of cloth done in the same way as amákan (cf. amákan). -in- v. weave something in this way.,cebuano,
s,sā́g,see sálag.,cebuano,
s,sag-ang,"a. thin and emaciated. Sag-ang siya kaáyu human masakit, He was very thin after his sickness; v. become thin and emaciated.",cebuano,negative
s,sag-ilay,"v. carry on or sling something over the shoulder. Ang mananagat nagsag-ilay sa bugsay paúlì sa íla, The fisherman was carrying his paddle over his shoulder as he walked home. Isag-ilay ang bág arun sayun dad-un, Sling the bag over your shoulder so that it will be easy to carry.",cebuano,positive
s,sag-ū́,see sag-úlu. see úlu.,cebuano,
s,sag-ub,"n. a bamboo 6–7′ long with the nodes removed except at the bottom, used to fetch liquids; v. 1. haul liquid in this container. Sag-úbun ta lang ning tubà, Let’s haul this palm toddy in a bamboo tube container. Sag-úban tikag túbig, I’ll fetch you some water; 2. make into such a container. maN-r- n. one who carries water.",cebuano,
s,sag-úlu,see úlu.,cebuano,
s,ságà,"n. 1. portion or group from a larger quantity, esp. of things for sale. Tagpíla ang ságà sa kík? How much is the cake per portion? 2. portion of things strung. Usa ka ságang isdà, A string of fish; v. 1. apportion things. Akuy muságà sa dakung isdà, I’ll divide the big fish into several portions; 2. string things into groups, usually for sale.",cebuano,
s,sagábal,"a. hindering, restricting movement, esp. in the achievement of something Sagábal kaáyu sa átung panghunàhunà nga adúnay daghang atimanun, It’s difficult to think straight when there are too many details to attend to; n. hindrance, something that prevents achievement; v. 1. constitute a hindrance. Ang íyang pagkaiks kumbik nagsagábal sa íyang pangimplíyu, His record was an obstacle to his getting a job. Sagabálan ka bag dala áning malíta? Will it be a burden for you to bring this suitcase? 2. be unwieldy. Musagábal gawíun ang prakul ug tas-un ang pul-an, The hatchet will be unwieldy if the handle is made too long.",cebuano,positive
s,sagábay,"(from gábay) n. friend, comrade with whom one has common interests and sympathies. Adúnay mga prupisur nga sagábay sa kumunista, There are professors who are communist sympathizers; v. be friends with, stick together as friends. Musagábay kahà ka nákù ug tinuntuhan ku? Would you stick by me if someone tries to do something to me?",cebuano,positive
s,sagabay,comrade,cebuano,
s,sagabay,mate,cebuano,
s,sagabay,n. buddy,cebuano,
s,sagabay,pal,cebuano,
s,ságad,"1. — sa most, all. Ságad sa muanhi taganurti, Most of those that come here are from the North. Ságad sa mga táwu dinhi, Most of the people here. Ang ságad gibug-atun, The usual weight; 2. with verbs: usually. Sàgad mulikì ang básu ug huwarag ínit túbig, Glasses usually crack if hot water is poured into them; 3. common, usual thing. Ang ságad nímung buhátun mau ang pagtug-an nímu sa inyung dakùdàkù, The usual thing for you to do is for you to report (it) to your immediate superior; v. be, become usual, commonplace. Nagságad na ang pangáwat diri sa ámù, Stealing is rampant in our place. kasagáran see ságad, 1, 2, 3. 4. ordinary. Ispisiyal ni, dílì ingun sa ubang kasagáran nga bulpin, This is special, not like other ordinary ball point pen.",cebuano,negative
s,sagad,currently,cebuano,positive
s,sagad,regular,cebuano,positive
s,sagadsad,"a. shuffling; v. walk with shuffling steps. -in- n. shuffling noise. Ang sinagadsad sa íyang sinílas, The shuffling of his slippers.",cebuano,negative
s,sagahid,see saghid.,cebuano,negative
s,sagahid,"v. drag one’s legs in moving from one place to another, usually because of an injury or defect. Magsagahid nang íyang mga tiil kay gipulyu man siya, She drags her feet when she walks because she is a polio victim. Ayaw sagahira (isagahid) ang ímung sapátus arun dì magubà ug dalì, Don’t drag your feet when you walk or your shoes will wear out right away.",cebuano,negative
s,sagaisalon,adj. coarse,cebuano,negative
s,sagaisalon,n. undulation,cebuano,negative
s,sagákang,see sagákay.,cebuano,
s,sagákay,"v. carry or support someone with both arms under him. Amahan nga misagákay sa patayng láwas sa bátà, A father carrying his child’s dead body in his arms.",cebuano,positive
s,sagalak,"v. for liquid to flow with a noisy bubbling or slurping sound. Nagsagalak ang túbig sa tubud, The water in the spring is flowing with a bubbling sound. Ayaw sagaláka (isagálak) paghígup ang sabaw, Don’t sip your soup noisily.",cebuano,negative
s,sagalsal,"a. rough with small bumps; v. be, become rough. Nawung nga nagsagalsal sa bugas, A face dotted with pimples. -un a. a rough, bumpy sort; v. become rough. Nasagalsalun ang karsáda pag-ulan, The road became rough when it rained.",cebuano,positive
s,sagalsal,harsh,cebuano,positive
s,sagalsal,jag,cebuano,positive
s,sagalsalon,adj. rough,cebuano,negative
s,sagalsalon,adj. uneven,cebuano,negative
s,sagana,abundance,cebuano,positive
s,sagang,hindrance,cebuano,negative
s,sagang,parry,cebuano,negative
s,sagang,"v. 1. fend off, ward off or block a thrust or blow. Wà siya makasagang (makapanagang) sa ákung hampak, He wasn’t able to ward off my blows; 2. support, keep weight up. Kining parúlus mauy musagang sa mga busaug, This crossbeam is what supports the joists; n. 1. protection. Tambal nga muhátag sab ug talagsaung sagang sa mga sakit sa pánit, Medicine that gives unusual protection against skin diseases; 2. the action of fending off a blow. paN- v. answer, respond to a query. Wà ku makapanagang sa kinalisdang tuksù sa banggà, I was not able to answer the hardest question in the contest; n. something magical (charm, medicinal concoction, prayer) worn on the body as a defense against evil spirits or influences. sagangságang v. ward off hunger, difficulty temporarily. Makasagangságang giyud ning lagutmun sa kagútum, We can depend on root crops for food during the lean months.",cebuano,negative
s,sagang sa hangin,windshield,cebuano,
s,sagangat,"n. a barb of a hook, spear, arrow, harpoon; v. hit with a spear having several tines. (←) n. spear with several tines for fishing; v. 1. hook something on a barb, be hooked. Misagángat (nasagángat) ang angkla sa dakung batu, The anchor got hooked on a big stone. Sagangáta ang isdà, Spear the fish; 2. make, make into a spear with several tines.",cebuano,
s,sagangsang,"v. be rough with sharp projecting edges. Nagsagangsang ang íyang nawung sa buti, His face is rough with smallpox. -un a. rough, not smooth. Sagangsangun ang ngilit sa dáhun sa magay, The edge of a maguey leaf is sharp and thorny.",cebuano,negative
s,sagansal,see sagalsal.,cebuano,
s,ságap,"v. 1. catch a whiff by accident. Nakasagap kug báhù sa patayng ilagà, I got a whiff of the dead rat; 1a. catch some gossip. Dalì siyang makasagap ug tábì, She is good at sniffing out gossip; 2. come upon suddenly, become aware of the existence of something Nasagapan sa mga sundálu ang tinabúnang masinggan, The soldiers came upon the hidden machine gun nest; 3. search for something, covering an area. Giságap níla ang kabukíran sa pagpangítà sa púga, They covered the mountains looking for the fugitive.",cebuano,negative
s,sagapsap,"a. 1. fibrous and dry to chew. Sagapsap kan-un ang lútung way sabaw, Rice with no soup is very dry to try to eat. Giluwà na nákù ang tubu kay sagapsap na, Wà nay dugà, I spit the sugarcane out because it was all pulp and didn’t have any more juice; 2. rough to the touch. Sagapsap na siyag nawung kay napunù sa bugas, His face is rough because of the pimples; n. sound made by a pig eating; v. 1. be, become pulpy or dry to chew. Masagapsap ang humay ug dì baghásan, Rice is hard to eat if it isn’t well-polished; 2. for a surface to be rough to the touch; 3. make the noise of a pig eating.",cebuano,negative
s,sagapsap,n. kind of fish.,cebuano,negative
s,"sagarat, sagárat",see lagarat.,cebuano,
s,sagàsà,"n. kind of small tree of second growth forest, commonly used as firewood. -un(→) a. wood resembling sagàsà which has grains that do not run straight and parallel, such that splitting it lengthwise is difficult.",cebuano,negative
s,sagàsà,"v. make the hollow cracking sound of something splitting. Misagàsà ang sag-ub nga natumba sa batu, The bamboo container went crack when it fell on the stones.",cebuano,negative
s,sagatà,see sugatà.,cebuano,
s,sagay,"a. matured coconuts at the stage when one can hear the water but the husk is still green; v. 1. reach the mature, but not brown, stage; 2. gather mature coconuts.",cebuano,positive
s,sagay,coconut fruit,cebuano,positive
s,ságay,"v. for something highly fragile to break into pieces. Miságay ang bangà nga natumba, The earthen jar broke to pieces when it toppled over.",cebuano,negative
